CUSTNAME,GenderCode,ADDRESS1,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,ADDRESS2,EMAIL_ADDRESS,PHONE_NUMBER,CREDITCARD_TYPE,LOCALITY,SALESMAN_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,DRIVER_LICENSE,CUSTID,ORDER_ID,ORDER_DATE,ORDER_TIME,FREIGHT_CHARGES,ORDER_SALESMAN,ORDER_POSTED_DATE,ORDER_SHIP_DATE,AGE,ORDER_VALUE,T_TYPE,PURCHASE_TOUCHPOINT,PURCHASE_STATUS,ORDER_TYPE,GENERATION,Detergent Powder,Dettol,Geometry Sets,Handwash,Note Book,OZiva Protein,Pen,Pencil,Rechargeble Solor Light,Regular Rice 10 kg,Solar Cooker,Glucose solution 50%,Cerelac From 6 Months,Cerelac From 12 Months,Rice 5 kg,Milk Cereal,Veg Soup,Horlicks
Katherine Mullins   ,Mrs.,4245 Adamsville Road,Angwin,CA,US,94508,0,,Katherine.W.Mullins@spambob.com,503-688-0336,Diners Club,,NC424 ,ES,X6490143A,3.61212E+13,,10107,2024,00:00.0,32:45.1,17.87,RP190 ,00:00.0,15-06-16,64,8.71,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Katherine Mullins   ,Mrs.,4245 Adamsville Road,Angwin,CA,US,94508,0,,Katherine.W.Mullins@spambob.com,503-688-0336,Diners Club,,NC424 ,ES,X6490143A,3.68181E+13,,10107,2582,00:00.0,33:26.3,8.99,WE154 ,00:00.0,20-09-16,64,25.77,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Katherine Mullins   ,Mrs.,4245 Adamsville Road,Angwin,CA,US,94508,0,,Katherine.W.Mullins@spambob.com,503-688-0336,Diners Club,,NC424 ,ES,X6490143A,3.66345E+13,,10107,7943,00:00.0,27:56.4,21.97,SE268 ,00:00.0,16-12-16,64,46.92,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Lisa Guest          ,Mrs.,4317 Lyon Avenue,Annone Veneto,VE,IT,30020,0,,Lisa.D.Guest@spambob.com,0312 0608733,Diners Club,,NE235 ,ES,4204474M,3.66448E+13,,10111,5147,00:00.0,23:54.6,14.8,NC295 ,00:00.0,27-02-16,19,22.02,Cancelled,Phone,Frequent,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Lisa Guest          ,Mrs.,4317 Lyon Avenue,Annone Veneto,VE,IT,30020,0,,Lisa.D.Guest@spambob.com,0312 0608733,Diners Club,,NE235 ,ES,4204474M,3.61167E+13,,10111,8444,00:00.0,59:36.2,17.87,SC199 ,00:00.0,27-12-16,19,31.3,Complete,Phone,Frequent,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Scott Lawson        ,Mr.,3105 Spadafore Drive,Antioch,WI,US,60002,0,,Scott.M.Lawson@spambob.com,201-799-5873,JCB,,SE133 ,CA,518957246,3.52845E+15,,10115,479,00:00.0,22:36.6,18.99,WE421 ,00:00.0,19-04-16,NA,7.02,Complete,Desktop,Occasional,LowValue,Gen_Z,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Scott Lawson        ,Mr.,3105 Spadafore Drive,Antioch,WI,US,60002,0,,Scott.M.Lawson@spambob.com,201-799-5873,JCB,,SE133 ,CA,518957246,3.52825E+15,,10115,1059,47:25.0,47:25.4,27.97,SW211 ,47:25.0,05-08-16,NA,127.03,In-Progress,Phone,Occasional,MediumValue,Gen_Z,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
Scott Lawson        ,Mr.,3105 Spadafore Drive,Antioch,WI,US,60002,0,,Scott.M.Lawson@spambob.com,201-799-5873,JCB,,SE133 ,CA,518957246,3.52838E+15,,10115,2971,00:00.0,39:06.2,16.33,SE331 ,00:00.0,27-03-16,NA,143.6,Abandoned,Phone,Occasional,MediumValue,Gen_Z,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Scott Lawson        ,Mr.,3105 Spadafore Drive,Antioch,WI,US,60002,0,,Scott.M.Lawson@spambob.com,201-799-5873,JCB,,SE133 ,CA,518957246,3.5286E+15,,10115,3865,00:00.0,29:06.2,11.45,SW406 ,00:00.0,03-11-16,NA,9999999,Complete,Phone,Occasional,MediumValue,Gen_Z,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
Scott Lawson        ,Mr.,3105 Spadafore Drive,Antioch,WI,US,60002,0,,Scott.M.Lawson@spambob.com,201-799-5873,JCB,,SE133 ,CA,518957246,3.5286E+15,,10115,4448,00:00.0,07:39.4,11.35,WE286 ,00:00.0,30-11-16,NA,254.94,Complete,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
Scott Lawson        ,Mr.,3105 Spadafore Drive,Antioch,WI,US,60002,0,,Scott.M.Lawson@spambob.com,201-799-5873,JCB,,SE133 ,CA,518957246,3.52861E+15,,10115,6683,00:00.0,22:36.6,23.78,NC166 ,00:00.0,30-03-16,NA,227.96,In-Progress,Desktop,Occasional,HighValue,Gen_Z,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Robert Bilbo        ,Mr.,2553 Clousson Road,Appiano Gentile,CO,IT,22070,0,,Robert.L.Bilbo@dodgeit.com,0390 9449254,JCB,,SC196 ,IT,QIEZKO91C65L851P,3.52839E+15,,10119,155,00:00.0,23:54.6,13.7,NW118 ,00:00.0,07-02-16,49,50.16,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Robert Bilbo        ,Mr.,2553 Clousson Road,Appiano Gentile,CO,IT,22070,0,,Robert.L.Bilbo@dodgeit.com,0390 9449254,JCB,,SC196 ,IT,QIEZKO91C65L851P,3.52808E+15,,10119,1969,00:00.0,57:39.4,26.87,SW142 ,00:00.0,30-04-16,49,39.74,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Ahmed Richard       ,Mr.,1346 Carter Street,Appleton,WI,US,54911,0,,Ahmed.P.Richard@mailinator.com,510-517-7759,JCB,,SW214 ,U.S.,229990001,3.52823E+15,,10123,4564,00:00.0,43:52.6,24.08,SW274 ,00:00.0,25-01-16,20,44.29,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmed Richard       ,Mr.,1346 Carter Street,Appleton,WI,US,54911,0,,Ahmed.P.Richard@mailinator.com,510-517-7759,JCB,,SW214 ,U.S.,229990001,3.52856E+15,,10123,6596,00:00.0,32:50.8,16.27,NW247 ,00:00.0,15-01-16,20,46.36,Cancelled,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahmed Richard       ,Mr.,1346 Carter Street,Appleton,WI,US,54911,0,,Ahmed.P.Richard@mailinator.com,510-517-7759,JCB,,SW214 ,U.S.,229990001,3.52827E+15,,10123,7325,00:00.0,33:44.9,11.45,NW112 ,00:00.0,30-05-16,20,227.61,Complete,Phone,FirstTime,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Ahmed Richard       ,Mr.,1346 Carter Street,Appleton,WI,US,54911,0,,Ahmed.P.Richard@mailinator.com,510-517-7759,JCB,,SW214 ,U.S.,229990001,3.52893E+15,,10123,7496,00:00.0,32:50.8,18.45,NW247 ,00:00.0,15-01-16,20,11.61,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Ahmed Richard       ,Mr.,1346 Carter Street,Appleton,WI,US,54911,0,,Ahmed.P.Richard@mailinator.com,510-517-7759,JCB,,SW214 ,U.S.,229990001,3.52888E+15,,10123,7989,00:00.0,47:55.6,17.23,WE151 ,00:00.0,29-04-16,20,30.5,Complete,Desktop,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Ray Hornsby         ,Mr.,555 Davis Avenue,Archez,,ES,29753,0,,Ray.M.Hornsby@pookmail.com,91-271-2747,VISA,,SC388 ,IT,TMWEAA77M18B017F,4.83945E+15,,10127,3665,00:00.0,07:36.4,8.99,WE352 ,00:00.0,01-04-16,49,17.29,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Jason Glass         ,Miss.,289 Bassell Avenue,Argenton,NSW,AU,2284,0,,Jason.M.Glass@spambob.com,(07) 4090 2386,Diners Club,,RP121 ,IT,HCNMPL50M67G315Q,3.63834E+13,,10131,1866,00:00.0,17:24.6,7.02,NC100 ,00:00.0,20-08-16,78,161.59,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Jason Glass         ,Miss.,289 Bassell Avenue,Argenton,NSW,AU,2284,0,,Jason.M.Glass@spambob.com,(07) 4090 2386,Diners Club,,RP121 ,IT,HCNMPL50M67G315Q,3.68515E+13,,10131,5009,00:00.0,43:54.6,8.23,NW187 ,00:00.0,22-10-16,78,145.28,Abandoned,Desktop,Frequent,MediumValue,Baby_Boomers,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Jason Glass         ,Miss.,289 Bassell Avenue,Argenton,NSW,AU,2284,0,,Jason.M.Glass@spambob.com,(07) 4090 2386,Diners Club,,RP121 ,IT,HCNMPL50M67G315Q,3.64529E+13,,10131,7982,47:25.0,47:25.4,23.12,WE289 ,47:25.0,05-08-16,78,205.85,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
Natalie White       ,Mrs.,3233 Rivendell Drive,Arlington,TX,US,76011,0,,Natalie.D.White@dodgeit.com,916-866-4992,VISA,,SE397 ,ES,4674010L,4.65807E+15,,10135,5052,00:00.0,11:26.3,7.85,SE136 ,00:00.0,09-10-16,NA,220.34,Complete,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Natalie White       ,Mrs.,3233 Rivendell Drive,Arlington,TX,US,76011,0,,Natalie.D.White@dodgeit.com,916-866-4992,VISA,,SE397 ,ES,4674010L,4.90496E+15,,10135,7836,00:00.0,29:06.2,33.85,NC298 ,00:00.0,27-07-16,NA,281.44,Complete,Desktop,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Donna Klock         ,Mrs.,3107 Byers Lane,Arlington,NE,US,68002,0,,Donna.K.Klock@spambob.com,319-482-8591,VISA,,SC127 ,U.S.,492230001,4.13605E+15,,10139,4045,00:00.0,33:44.8,52,NW184 ,00:00.0,20-12-16,53,40.12,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Donna Klock         ,Mrs.,3107 Byers Lane,Arlington,NE,US,68002,0,,Donna.K.Klock@spambob.com,319-482-8591,VISA,,SC127 ,U.S.,492230001,4.53574E+15,,10139,4082,00:00.0,32:50.8,16.83,NW247 ,00:00.0,15-01-16,53,28.48,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Donna Klock         ,Mrs.,3107 Byers Lane,Arlington,NE,US,68002,0,,Donna.K.Klock@spambob.com,319-482-8591,VISA,,SC127 ,U.S.,492230001,4.92978E+15,,10139,6973,47:25.0,47:25.4,13.82,NC163 ,47:25.0,05-08-16,53,25.83,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Donna Klock         ,Mrs.,3107 Byers Lane,Arlington,NE,US,68002,0,,Donna.K.Klock@spambob.com,319-482-8591,VISA,,SC127 ,U.S.,492230001,4.4267E+15,,10139,8786,00:00.0,07:24.5,7.85,NW382 ,00:00.0,10-08-16,53,42.85,In-Progress,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Donald Velazquez    ,Mr.,224 Gandy Street,Aschersleben,,DE,6431,0,,Donald.H.Velazquez@pookmail.com,08321 88 88 19,JCB,,WE154 ,IT,NPPGZI62A63B394C,3.52867E+15,,10147,1102,00:00.0,47:55.6,8.99,WE151 ,00:00.0,29-04-16,age-19,6.47,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Donald Velazquez    ,Mr.,224 Gandy Street,Aschersleben,,DE,6431,0,,Donald.H.Velazquez@pookmail.com,08321 88 88 19,JCB,,WE154 ,IT,NPPGZI62A63B394C,3.529E+15,,10147,5244,00:00.0,33:26.3,17.6,NC229 ,00:00.0,20-11-16,age-19,93.67,Cancelled,Desktop,FirstTime,MediumValue,Gen_Z,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Harry Brumback      ,Mr.,45 Graystone Lakes,Asheboro,NC,US,27203,0,,Harry.L.Brumback@dodgeit.com,773-577-9355,Discover,,SW406 ,FR,7.83E+14,6.01192E+15,,10151,5206,00:00.0,29:06.2,7.02,NC298 ,00:00.0,27-07-16,75,47.02,Complete,Desktop,Frequent,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Harry Brumback      ,Mr.,45 Graystone Lakes,Asheboro,NC,US,27203,0,,Harry.L.Brumback@dodgeit.com,773-577-9355,Discover,,SW406 ,FR,7.83E+14,6.01198E+15,,10151,5252,00:00.0,29:06.2,13.82,SE208 ,00:00.0,03-01-16,75,217.37,Cancelled,Desktop,Frequent,HighValue,Baby_Boomers,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Harry Brumback      ,Mr.,45 Graystone Lakes,Asheboro,NC,US,27203,0,,Harry.L.Brumback@dodgeit.com,773-577-9355,Discover,,SW406 ,FR,7.83E+14,6.01195E+15,,10151,8270,00:00.0,23:44.8,14.28,NW244 ,00:00.0,15-12-16,75,48.8,Complete,Desktop,Frequent,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harold Magee        ,Mr.,565 Cinnamon Lane,Ashland,VA,US,23005,0,,Harold.A.Magee@mailinator.com,503-308-1831,American Express,,NW310 ,UK,YS731666A,3.75518E+14,,10155,1267,00:00.0,50:44.9,21.97,WE223 ,00:00.0,10-07-16,40,22.38,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harold Magee        ,Mr.,565 Cinnamon Lane,Ashland,VA,US,23005,0,,Harold.A.Magee@mailinator.com,503-308-1831,American Express,,NW310 ,UK,YS731666A,3.43184E+14,,10155,2983,00:00.0,27:55.0,28.55,NE172 ,00:00.0,10-08-16,40,17.02,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Harold Magee        ,Mr.,565 Cinnamon Lane,Ashland,VA,US,23005,0,,Harold.A.Magee@mailinator.com,503-308-1831,American Express,,NW310 ,UK,YS731666A,3.76169E+14,,10155,5455,00:00.0,17:24.6,23.37,NC100 ,00:00.0,20-08-16,40,19.35,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Harold Magee        ,Mr.,565 Cinnamon Lane,Ashland,VA,US,23005,0,,Harold.A.Magee@mailinator.com,503-308-1831,American Express,,NW310 ,UK,YS731666A,3.44975E+14,,10155,8471,00:00.0,47:52.6,21.97,WE157 ,00:00.0,25-04-16,40,30.45,Abandoned,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Harold Magee        ,Mr.,565 Cinnamon Lane,Ashland,VA,US,23005,0,,Harold.A.Magee@mailinator.com,503-308-1831,American Express,,NW310 ,UK,YS731666A,3.49153E+14,,10155,8974,00:00.0,32:50.8,17.6,NW247 ,00:00.0,15-01-16,40,40.62,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Melba Whitehead     ,Mrs.,4985 Barnes Avenue,Asquith,NSW,AU,2077,0,,Melba.M.Whitehead@trashymail.com,(07) 4507 5357,American Express,,RP121 ,ES,0568157B,3.40547E+14,,10159,601,00:00.0,44:16.6,33.85,NE178 ,00:00.0,20-12-16,53,28.95,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Melba Whitehead     ,Mrs.,4985 Barnes Avenue,Asquith,NSW,AU,2077,0,,Melba.M.Whitehead@trashymail.com,(07) 4507 5357,American Express,,RP121 ,ES,0568157B,3.75976E+14,,10159,810,00:00.0,11:26.3,7.02,RP385 ,00:00.0,20-06-16,53,7.89,Complete,Phone,Occasional,LowValue,Baby_Boomers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melba Whitehead     ,Mrs.,4985 Barnes Avenue,Asquith,NSW,AU,2077,0,,Melba.M.Whitehead@trashymail.com,(07) 4507 5357,American Express,,RP121 ,ES,0568157B,3.45604E+14,,10159,3072,00:00.0,43:54.8,11.45,NC364 ,00:00.0,12-12-16,53,45.27,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Melba Whitehead     ,Mrs.,4985 Barnes Avenue,Asquith,NSW,AU,2077,0,,Melba.M.Whitehead@trashymail.com,(07) 4507 5357,American Express,,RP121 ,ES,0568157B,3.46804E+14,,10159,4170,00:00.0,07:39.4,16.85,SC256 ,00:00.0,14-11-16,53,8.46,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Melba Whitehead     ,Mrs.,4985 Barnes Avenue,Asquith,NSW,AU,2077,0,,Melba.M.Whitehead@trashymail.com,(07) 4507 5357,American Express,,RP121 ,ES,0568157B,3.40467E+14,,10159,7795,00:00.0,11:26.3,16.33,NC169 ,00:00.0,20-06-16,53,9999999,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Ivan Case           ,Mr.,2540 School Street,Athens,TX,US,75751,0,,Ivan.J.Case@dodgeit.com,512-391-4111,Diners Club,,SC130 ,U.S.,23868154,3.68516E+13,,10163,1566,00:00.0,33:26.3,6.37,SE397 ,00:00.0,20-12-16,27,190.12,Complete,Desktop,FirstTime,HighValue,Gen_Y,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Ivan Case           ,Mr.,2540 School Street,Athens,TX,US,75751,0,,Ivan.J.Case@dodgeit.com,512-391-4111,Diners Club,,SC130 ,U.S.,23868154,3.6184E+13,,10163,1740,00:00.0,36:44.9,13.33,RP319 ,00:00.0,20-07-16,27,282.85,In-Progress,Phone,FirstTime,HighValue,Gen_Y,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
Bob Davenport       ,Mr.,488 Lonely Oak Drive,Atlanta,GA,US,30345,0,,Bob.N.Davenport@pookmail.com,512-912-9995,Discover,,NE103 ,FR,1.28E+14,6.01111E+15,,10167,1901,00:00.0,11:26.3,11.88,SE136 ,00:00.0,09-10-16,NA,267.24,Complete,Phone,Frequent,HighValue,Gen_Z,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
Jennifer Howard     ,Mrs.,3339 Twin Willow Lane,Atlanta,GA,US,30329,0,,Jennifer.M.Howard@spambob.com,559-927-9392,Discover,,SC199 ,IT,SQOOUI42T60G511Z,6.01156E+15,,10171,2171,00:00.0,58:44.9,18.99,SW343 ,00:00.0,30-05-16,NA,50.67,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Jennifer Howard     ,Mrs.,3339 Twin Willow Lane,Atlanta,GA,US,30329,0,,Jennifer.M.Howard@spambob.com,559-927-9392,Discover,,SC199 ,IT,SQOOUI42T60G511Z,6.01165E+15,,10171,7867,00:00.0,29:06.2,8.99,NC358 ,00:00.0,23-07-16,NA,26.97,Cancelled,Phone,FirstTime,LowValue,Gen_Z,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jennifer Howard     ,Mrs.,3339 Twin Willow Lane,Atlanta,GA,US,30329,0,,Jennifer.M.Howard@spambob.com,559-927-9392,Discover,,SC199 ,IT,SQOOUI42T60G511Z,6.01197E+15,,10171,8182,00:00.0,22:36.6,6.87,NE238 ,00:00.0,19-05-16,NA,7.12,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Jana Hall           ,Mrs.,2050 Randolph Street,Atlantic City,NJ,US,8401,0,,Jana.R.Hall@mailinator.com,410-971-3586,American Express,,NC361 ,ES,X4152416L,3.70602E+14,,10179,5684,00:00.0,13:54.6,18.99,SE400 ,00:00.0,07-03-16,30,29.89,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Jana Hall           ,Mrs.,2050 Randolph Street,Atlantic City,NJ,US,8401,0,,Jana.R.Hall@mailinator.com,410-971-3586,American Express,,NC361 ,ES,X4152416L,3.40179E+14,,10179,8402,00:00.0,43:52.6,23.37,SW274 ,00:00.0,25-01-16,30,49.78,In-Progress,Phone,Occasional,LowValue,Gen_Y,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Arlene Cruz         ,Mrs.,4858 Bottom Lane,Auburn,WA,US,98002,0,,Arlene.M.Cruz@mailinator.com,817-905-6598,JCB,,SW211 ,IT,CQQVJC41M50H989G,3.52803E+15,,10183,2269,00:00.0,32:45.1,7.12,RP190 ,00:00.0,15-06-16,35,30.79,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Arlene Cruz         ,Mrs.,4858 Bottom Lane,Auburn,WA,US,98002,0,,Arlene.M.Cruz@mailinator.com,817-905-6598,JCB,,SW211 ,IT,CQQVJC41M50H989G,3.5285E+15,,10183,6950,00:00.0,27:55.6,10.45,SW217 ,00:00.0,10-06-16,35,42.66,Complete,Phone,Occasional,LowValue,Gen_Y,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Mildred Carey       ,Mrs.,3362 Post Avenue,Aulnay-sous-bois,,FR,93600,0,,Mildred.M.Carey@mailinator.com,03.43.65.57.75,American Express,,NE373 ,ES,5876860S,3.43374E+14,,10187,1385,00:00.0,50:44.9,7.12,WE223 ,00:00.0,10-07-16,75,150.79,Cancelled,Desktop,Frequent,MediumValue,Baby_Boomers,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
Mildred Carey       ,Mrs.,3362 Post Avenue,Aulnay-sous-bois,,FR,93600,0,,Mildred.M.Carey@mailinator.com,03.43.65.57.75,American Express,,NE373 ,ES,5876860S,3.4729E+14,,10187,2039,00:00.0,27:55.6,27.97,SE271 ,00:00.0,10-09-16,75,219.64,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Mildred Carey       ,Mrs.,3362 Post Avenue,Aulnay-sous-bois,,FR,93600,0,,Mildred.M.Carey@mailinator.com,03.43.65.57.75,American Express,,NE373 ,ES,5876860S,3.70889E+14,,10187,2961,00:00.0,11:26.3,19.25,SE136 ,00:00.0,09-10-16,75,260.84,Complete,Phone,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mildred Carey       ,Mrs.,3362 Post Avenue,Aulnay-sous-bois,,FR,93600,0,,Mildred.M.Carey@mailinator.com,03.43.65.57.75,American Express,,NE373 ,ES,5876860S,3.4148E+14,,10187,3576,00:00.0,27:56.4,11.15,SE268 ,00:00.0,16-12-16,75,260.57,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Yasmin Cole         ,Mrs.,2756 Johnson Street,Austin,TX,US,78664,0,,Yasmin.D.Cole@pookmail.com,703-633-1911,VISA,,NC424 ,ES,1062903G,4.76193E+15,,10195,1210,00:00.0,29:06.2,23.37,SW406 ,00:00.0,03-11-16,68,9999999,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Yasmin Cole         ,Mrs.,2756 Johnson Street,Austin,TX,US,78664,0,,Yasmin.D.Cole@pookmail.com,703-633-1911,VISA,,NC424 ,ES,1062903G,4.27637E+15,,10195,1562,00:00.0,57:28.6,24.08,WE226 ,00:00.0,20-09-16,68,31.03,Abandoned,Desktop,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Yasmin Cole         ,Mrs.,2756 Johnson Street,Austin,TX,US,78664,0,,Yasmin.D.Cole@pookmail.com,703-633-1911,VISA,,NC424 ,ES,1062903G,4.02938E+15,,10195,1950,00:00.0,29:06.2,13.33,NC358 ,00:00.0,23-07-16,68,211.78,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
Yasmin Cole         ,Mrs.,2756 Johnson Street,Austin,TX,US,78664,0,,Yasmin.D.Cole@pookmail.com,703-633-1911,VISA,,NC424 ,ES,1062903G,4.38923E+15,,10195,4525,00:00.0,44:16.6,10.15,NE178 ,00:00.0,20-12-16,68,235.03,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Yasmin Cole         ,Mrs.,2756 Johnson Street,Austin,TX,US,78664,0,,Yasmin.D.Cole@pookmail.com,703-633-1911,VISA,,NC424 ,ES,1062903G,4.32247E+15,,10195,7524,47:25.0,47:25.4,16.25,SC124 ,47:25.0,05-08-16,68,240.8,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Jodi Bugg           ,Mrs.,1177 Petunia Way,Avio,TN,IT,38063,0,,Jodi.S.Bugg@spambob.com,0396 3484999,American Express,,NC100 ,FR,2.53E+14,3.44866E+14,,10203,1078,00:00.0,27:55.0,16.25,NE172 ,00:00.0,10-08-16,38,39.62,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Jodi Bugg           ,Mrs.,1177 Petunia Way,Avio,TN,IT,38063,0,,Jodi.S.Bugg@spambob.com,0396 3484999,American Express,,NC100 ,FR,2.53E+14,3.70252E+14,,10203,7969,00:00.0,34:16.6,26.87,WE355 ,00:00.0,20-12-16,38,11.64,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
